,NomeCidade,NumEmpCid,NumEmpDesc,NumCol_5,NumCol_9,NumCol_19,NumCol_49,NumCol_99,NumCol_199,NumCol_499,NumCol_+500
462,Bancigny,1,1,0,0,0,0,0,0,0,0
463,Barenton-Bugny,16,9,6,0,1,0,0,0,0,0
464,Barenton-Cel,4,4,0,0,0,0,0,0,0,0
465,Barenton-sur-Serre,7,4,2,1,0,0,0,0,0,0
466,Barisis,24,17,4,1,1,1,0,0,0,0
467,Barzy-en-Thiérache,6,5,1,0,0,0,0,0,0,0
468,Barzy-sur-Marne,12,9,3,0,0,0,0,0,0,0
469,Bassoles-Aulers,4,4,0,0,0,0,0,0,0,0
470,Baulne-en-Brie,7,6,1,0,0,0,0,0,0,0
471,Bazoches-sur-Vesles,16,14,2,0,0,0,0,0,0,0
472,Beaumé,3,2,1,0,0,0,0,0,0,0
473,Beaumont-en-Beine,6,5,1,0,0,0,0,0,0,0
474,Beaurevoir,55,34,15,0,5,0,1,0,0,0
475,Beaurieux,42,26,11,2,2,1,0,0,0,0
476,Beautor,75,48,16,1,4,4,0,1,1,0
477,Beauvois-en-Vermandois,11,7,3,0,0,1,0,0,0,0
478,Becquigny,5,5,0,0,0,0,0,0,0,0
479,Belleau,6,6,0,0,0,0,0,0,0,0
480,Bellenglise,15,14,1,0,0,0,0,0,0,0
481,Belleu,89,47,30,7,1,3,1,0,0,0
482,Bellicourt,18,13,4,1,0,0,0,0,0,0
483,Benay,6,2,1,2,1,0,0,0,0,0
484,Bergues-sur-Sambre,7,3,4,0,0,0,0,0,0,0
485,Berlancourt,5,5,0,0,0,0,0,0,0,0
486,Berlise,2,2,0,0,0,0,0,0,0,0
487,Bernot,12,10,1,1,0,0,0,0,0,0
488,Berny-Rivière,36,24,8,3,1,0,0,0,0,0
489,Berrieux,6,4,2,0,0,0,0,0,0,0
490,Berry-au-Bac,16,8,3,2,1,2,0,0,0,0
491,Bertaucourt-Epourdon,18,16,1,1,0,0,0,0,0,0
492,Berthenicourt,8,5,3,0,0,0,0,0,0,0
493,Bertricourt,7,5,2,0,0,0,0,0,0,0
494,Berzy-le-Sec,10,6,4,0,0,0,0,0,0,0
495,Besmé,5,5,0,0,0,0,0,0,0,0
496,Besmont,4,3,1,0,0,0,0,0,0,0
497,Besny-et-Loizy,12,8,4,0,0,0,0,0,0,0
498,Béthancourt-en-Vaux,9,6,3,0,0,0,0,0,0,0
499,Beugneux,2,2,0,0,0,0,0,0,0,0
500,Beuvardes,21,18,3,0,0,0,0,0,0,0
501,Bézu-le-Guéry,11,10,1,0,0,0,0,0,0,0
502,Bézu-Saint-Germain,36,24,5,2,3,2,0,0,0,0
503,Bichancourt,25,22,1,0,2,0,0,0,0,0
504,Bieuxy,0,0,0,0,0,0,0,0,0,0
505,Bièvres,1,1,0,0,0,0,0,0,0,0
506,Billy-sur-Aisne,51,32,7,1,7,2,1,1,0,0
507,Billy-sur-Ourcq,6,3,3,0,0,0,0,0,0,0
508,Blanzy-lès-Fismes,3,3,0,0,0,0,0,0,0,0
509,Blérancourt,60,35,18,4,3,0,0,0,0,0
510,Blesmes,31,20,6,3,2,0,0,0,0,0
511,Bohain-en-Vermandois,230,125,81,12,2,9,0,1,0,0
512,Bois-lès-Pargny,5,3,2,0,0,0,0,0,0,0
513,Boncourt,9,5,3,1,0,0,0,0,0,0
514,Bonneil,12,10,2,0,0,0,0,0,0,0
515,Bonnesvalyn,10,8,2,0,0,0,0,0,0,0
516,Bony,3,2,1,0,0,0,0,0,0,0
517,Bosmont-sur-Serre,4,4,0,0,0,0,0,0,0,0
518,Bouconville-Vauclair,10,7,3,0,0,0,0,0,0,0
519,Boué,54,30,18,2,1,1,0,0,2,0
520,Bouffignereux,4,3,1,0,0,0,0,0,0,0
521,Bouresches,10,10,0,0,0,0,0,0,0,0
522,Bourg-et-Comin,43,29,11,1,1,0,1,0,0,0
523,Bourguignon-sous-Coucy,4,4,0,0,0,0,0,0,0,0
524,Bourguignon-sous-Montbavin,3,3,0,0,0,0,0,0,0,0
525,La Bouteille,15,7,6,1,1,0,0,0,0,0
526,Braine,130,78,34,7,7,2,2,0,0,0
527,Brancourt-en-Laonnois,21,15,4,2,0,0,0,0,0,0
528,Brancourt-le-Grand,17,13,3,0,0,0,1,0,0,0
529,Brasles,71,39,16,6,3,5,2,0,0,0
530,Braye-en-Laonnois,2,2,0,0,0,0,0,0,0,0
531,Braye-en-Thiérache,5,5,0,0,0,0,0,0,0,0
532,Bray-Saint-Christophe,2,1,1,0,0,0,0,0,0,0
533,Braye,3,3,0,0,0,0,0,0,0,0
534,Brécy,13,11,1,1,0,0,0,0,0,0
535,Brenelle,12,8,2,1,1,0,0,0,0,0
536,Breny,12,7,5,0,0,0,0,0,0,0
537,Brie,4,3,1,0,0,0,0,0,0,0
538,Brissay-Choigny,17,15,2,0,0,0,0,0,0,0
539,Brissy-Hamégicourt,19,17,2,0,0,0,0,0,0,0
540,Brumetz,6,5,1,0,0,0,0,0,0,0
541,Brunehamel,37,24,12,0,1,0,0,0,0,0
542,Bruyères-sur-Fère,12,10,2,0,0,0,0,0,0,0
543,Bruyères-et-Montbérault,78,49,18,5,2,4,0,0,0,0
544,Bruys,1,1,0,0,0,0,0,0,0,0
545,Bucilly,5,4,1,0,0,0,0,0,0,0
546,Bucy-le-Long,80,48,24,2,2,4,0,0,0,0
547,Bucy-lès-Cerny,5,5,0,0,0,0,0,0,0,0
548,Bucy-lès-Pierrepont,12,11,1,0,0,0,0,0,0,0
549,Buire,33,12,12,4,2,2,0,1,0,0
550,Buironfosse,33,19,10,1,2,0,0,1,0,0
551,Burelles,5,2,3,0,0,0,0,0,0,0
552,Bussiares,4,3,1,0,0,0,0,0,0,0
553,Buzancy,5,4,1,0,0,0,0,0,0,0
554,Caillouël-Crépigny,12,8,4,0,0,0,0,0,0,0
555,Camelin,11,9,1,0,0,1,0,0,0,0
556,La Capelle,107,61,31,4,4,5,1,1,0,0
557,Castres,6,4,2,0,0,0,0,0,0,0
558,Le Catelet,16,7,5,3,1,0,0,0,0,0
559,Caulaincourt,2,2,0,0,0,0,0,0,0,0
560,Caumont,12,8,4,0,0,0,0,0,0,0
561,Celles-lès-Condé,6,4,2,0,0,0,0,0,0,0
562,La Celle-sous-Montmirail,2,2,0,0,0,0,0,0,0,0
563,Celles-sur-Aisne,7,6,0,1,0,0,0,0,0,0
564,Cerizy,2,2,0,0,0,0,0,0,0,0
565,Cerny-en-Laonnois,1,1,0,0,0,0,0,0,0,0
566,Cerny-lès-Bucy,7,7,0,0,0,0,0,0,0,0
567,Cerseuil,2,1,1,0,0,0,0,0,0,0
568,Cessières,12,9,3,0,0,0,0,0,0,0
569,Chacrise,6,3,1,0,1,0,1,0,0,0
570,Chaillevois,9,8,1,0,0,0,0,0,0,0
571,Chalandry,5,5,0,0,0,0,0,0,0,0
572,Chambry,104,33,38,13,8,9,1,1,1,0
573,Chamouille,21,14,2,1,1,1,0,1,1,0
574,Champs,8,6,2,0,0,0,0,0,0,0
575,Chaourse,25,18,6,1,0,0,0,0,0,0
576,La Chapelle-Monthodon,7,4,3,0,0,0,0,0,0,0
577,La Chapelle-sur-Chézy,12,9,2,1,0,0,0,0,0,0
578,Charly-sur-Marne,153,96,40,5,10,0,2,0,0,0
579,Le Charmel,9,9,0,0,0,0,0,0,0,0
580,Charmes,50,30,13,4,1,0,0,2,0,0
581,Chartèves,7,7,0,0,0,0,0,0,0,0
582,Chassemy,21,17,3,0,1,0,0,0,0,0
583,Château-Thierry,956,521,299,61,41,18,8,5,3,0
584,Châtillon-lès-Sons,5,4,1,0,0,0,0,0,0,0
585,Châtillon-sur-Oise,2,2,0,0,0,0,0,0,0,0
586,Chaudardes,3,3,0,0,0,0,0,0,0,0
587,Chaudun,4,2,2,0,0,0,0,0,0,0
588,Chauny,706,392,201,61,30,11,7,2,2,0
589,Chavignon,31,24,4,1,0,2,0,0,0,0
590,Chavigny,0,0,0,0,0,0,0,0,0,0
591,Chavonne,4,4,0,0,0,0,0,0,0,0
592,Chérêt,6,4,2,0,0,0,0,0,0,0
593,Chermizy-Ailles,3,2,1,0,0,0,0,0,0,0
594,Chéry-Chartreuve,13,12,1,0,0,0,0,0,0,0
595,Chéry-lès-Pouilly,10,8,1,1,0,0,0,0,0,0
596,Chéry-lès-Rozoy,2,1,1,0,0,0,0,0,0,0
597,Chevennes,0,0,0,0,0,0,0,0,0,0
598,Chevregny,8,8,0,0,0,0,0,0,0,0
599,Chevresis-Monceau,8,6,1,1,0,0,0,0,0,0
600,Chézy-en-Orxois,13,9,3,1,0,0,0,0,0,0
601,Chézy-sur-Marne,59,43,11,2,1,0,2,0,0,0
602,Chierry,31,18,3,1,4,2,1,1,1,0
603,Chigny,1,0,0,0,1,0,0,0,0,0
604,Chivres-en-Laonnois,15,11,4,0,0,0,0,0,0,0
605,Chivres-Val,21,17,3,0,1,0,0,0,0,0
606,Chivy-lès-Étouvelles,27,16,8,0,2,1,0,0,0,0
607,Chouy,12,11,1,0,0,0,0,0,0,0
608,Cierges,4,4,0,0,0,0,0,0,0,0
609,Cilly,4,4,0,0,0,0,0,0,0,0
610,Ciry-Salsogne,42,22,14,1,2,2,1,0,0,0
611,Clacy-et-Thierret,16,10,3,1,1,1,0,0,0,0
612,Clairfontaine,15,8,4,0,1,1,1,0,0,0
613,Clamecy,6,4,2,0,0,0,0,0,0,0
614,Clastres,13,12,1,0,0,0,0,0,0,0
615,Clermont-les-Fermes,8,5,3,0,0,0,0,0,0,0
616,Coeuvres-et-Valsery,17,11,4,0,1,0,1,0,0,0
617,Coincy,54,44,9,1,0,0,0,0,0,0
618,Coingt,2,2,0,0,0,0,0,0,0,0
619,Colligis-Crandelain,2,2,0,0,0,0,0,0,0,0
620,Colonfay,3,2,1,0,0,0,0,0,0,0
621,Commenchon,2,2,0,0,0,0,0,0,0,0
622,Concevreux,5,3,2,0,0,0,0,0,0,0
623,Condé-en-Brie,43,28,14,0,1,0,0,0,0,0
624,Condé-sur-Aisne,8,6,1,0,1,0,0,0,0,0
625,Condé-sur-Suippe,15,10,3,1,1,0,0,0,0,0
626,Condren,38,15,12,2,4,2,3,0,0,0
627,Connigis,6,5,1,0,0,0,0,0,0,0
628,Contescourt,0,0,0,0,0,0,0,0,0,0
629,Corbeny,26,14,11,0,0,0,1,0,0,0
630,Corcy,6,4,2,0,0,0,0,0,0,0
631,Coucy-le-Château-Auffrique,53,32,14,5,0,1,1,0,0,0
632,Coucy-lès-Eppes,24,12,9,0,2,1,0,0,0,0
633,Coucy-la-Ville,3,3,0,0,0,0,0,0,0,0
634,Coulonges-Cohan,23,21,2,0,0,0,0,0,0,0
635,Coupru,3,2,1,0,0,0,0,0,0,0
636,Courbes,4,3,1,0,0,0,0,0,0,0
637,Courboin,9,8,1,0,0,0,0,0,0,0
638,Courcelles-sur-Vesle,11,6,3,0,0,2,0,0,0,0
639,Courchamps,2,2,0,0,0,0,0,0,0,0
640,Courmelles,44,28,12,1,1,0,1,1,0,0
641,Courmont,5,5,0,0,0,0,0,0,0,0
642,Courtemont-Varennes,12,7,2,1,0,2,0,0,0,0
643,Courtrizy-et-Fussigny,3,3,0,0,0,0,0,0,0,0
644,Couvrelles,9,6,1,1,1,0,0,0,0,0
645,Couvron-et-Aumencourt,17,12,5,0,0,0,0,0,0,0
646,Coyolles,11,8,2,0,0,1,0,0,0,0
647,Cramaille,6,5,0,0,0,1,0,0,0,0
648,Craonne,3,2,1,0,0,0,0,0,0,0
649,Craonnelle,5,4,1,0,0,0,0,0,0,0
650,Crécy-au-Mont,12,8,4,0,0,0,0,0,0,0
651,Crécy-sur-Serre,71,43,21,3,2,2,0,0,0,0
652,Crépy,59,40,13,2,3,1,0,0,0,0
653,Crézancy,41,26,11,1,2,0,0,1,0,0
654,Croix-Fonsomme,6,6,0,0,0,0,0,0,0,0
655,La Croix-sur-Ourcq,5,3,1,0,0,1,0,0,0,0
656,Crouttes-sur-Marne,15,14,1,0,0,0,0,0,0,0
657,Crouy,143,81,38,8,6,6,3,1,0,0
658,Crupilly,5,4,1,0,0,0,0,0,0,0
659,Cuffies,61,50,9,0,0,0,1,1,0,0
660,Cugny,13,12,0,1,0,0,0,0,0,0
661,Cuirieux,2,2,0,0,0,0,0,0,0,0
662,Cuiry-Housse,7,6,1,0,0,0,0,0,0,0
663,Cuiry-lès-Chaudardes,2,1,0,1,0,0,0,0,0,0
664,Cuiry-lès-Iviers,3,3,0,0,0,0,0,0,0,0
665,Cuissy-et-Geny,2,2,0,0,0,0,0,0,0,0
666,Cuisy-en-Almont,4,3,1,0,0,0,0,0,0,0
667,Cutry,4,3,1,0,0,0,0,0,0,0
668,Cys-la-Commune,2,2,0,0,0,0,0,0,0,0
669,Dagny-Lambercy,5,4,1,0,0,0,0,0,0,0
670,Dallon,22,16,5,1,0,0,0,0,0,0
671,Dammard,18,12,3,2,1,0,0,0,0,0
672,Dampleux,11,9,2,0,0,0,0,0,0,0
673,Danizy,14,12,2,0,0,0,0,0,0,0
674,Dercy,8,6,1,0,1,0,0,0,0,0
675,Deuillet,11,9,2,0,0,0,0,0,0,0
676,Dhuizel,2,2,0,0,0,0,0,0,0,0
677,Dizy-le-Gros,40,31,8,0,1,0,0,0,0,0
678,Dohis,1,1,0,0,0,0,0,0,0,0
679,Dolignon,2,2,0,0,0,0,0,0,0,0
680,Dommiers,11,10,1,0,0,0,0,0,0,0
681,Domptin,26,20,6,0,0,0,0,0,0,0
682,Dorengt,0,0,0,0,0,0,0,0,0,0
683,Douchy,5,4,0,0,1,0,0,0,0,0
684,Dravegny,0,0,0,0,0,0,0,0,0,0
685,Droizy,4,3,1,0,0,0,0,0,0,0
686,Dury,5,3,1,0,1,0,0,0,0,0
687,Ébouleau,11,9,2,0,0,0,0,0,0,0
688,Effry,9,8,0,0,0,0,0,1,0,0
689,Englancourt,4,4,0,0,0,0,0,0,0,0
690,Épagny,7,6,1,0,0,0,0,0,0,0
691,Éparcy,2,2,0,0,0,0,0,0,0,0
692,Épaux-Bézu,35,19,7,2,2,3,1,0,1,0
693,Épieds,19,18,1,0,0,0,0,0,0,0
694,L'Épine-aux-Bois,17,13,4,0,0,0,0,0,0,0
695,Eppes,10,8,1,0,0,1,0,0,0,0
696,Erlon,6,4,2,0,0,0,0,0,0,0
697,Erloy,1,1,0,0,0,0,0,0,0,0
698,Esquéhéries,19,16,2,0,1,0,0,0,0,0
699,Essigny-le-Grand,44,28,8,3,3,1,1,0,0,0
700,Essigny-le-Petit,8,5,2,0,1,0,0,0,0,0
701,Essises,8,8,0,0,0,0,0,0,0,0
702,Essômes-sur-Marne,89,56,25,4,3,0,0,1,0,0
703,Estrées,8,5,2,0,1,0,0,0,0,0
704,Étampes-sur-Marne,52,29,13,7,3,0,0,0,0,0
705,Étaves-et-Bocquiaux,10,9,1,0,0,0,0,0,0,0
706,Étouvelles,8,3,0,1,1,2,0,1,0,0
707,Étréaupont,40,27,9,1,2,1,0,0,0,0
708,Étreillers,41,26,8,3,2,1,1,0,0,0
709,Étrépilly,3,3,0,0,0,0,0,0,0,0
710,Étreux,50,33,14,1,1,1,0,0,0,0
711,Évergnicourt,2,1,0,0,0,0,0,1,0,0
712,Faucoucourt,10,6,3,1,0,0,0,0,0,0
713,Faverolles,12,6,6,0,0,0,0,0,0,0
714,Fayet,109,25,49,18,8,6,2,0,1,0
715,La Fère,174,108,48,8,5,5,0,0,0,0
716,Fère-en-Tardenois,188,118,48,10,6,3,1,2,0,0
717,La Ferté-Chevresis,18,16,2,0,0,0,0,0,0,0
718,La Ferté-Milon,106,71,26,2,4,1,2,0,0,0
719,Fesmy-le-Sart,14,14,0,0,0,0,0,0,0,0
720,Festieux,18,15,3,0,0,0,0,0,0,0
721,Fieulaine,13,9,4,0,0,0,0,0,0,0
722,Filain,3,2,0,1,0,0,0,0,0,0
723,La Flamengrie,35,24,8,1,0,2,0,0,0,0
724,Flavigny-le-Grand-et-Beaurai,12,8,2,2,0,0,0,0,0,0
725,Flavy-le-Martel,56,38,12,4,1,1,0,0,0,0
726,Fleury,9,4,3,1,1,0,0,0,0,0
727,Fluquières,4,2,2,0,0,0,0,0,0,0
728,Folembray,45,31,13,0,0,0,1,0,0,0
729,Fonsomme,12,9,3,0,0,0,0,0,0,0
730,Fontaine-lès-Clercs,5,4,1,0,0,0,0,0,0,0
731,Fontaine-lès-Vervins,35,18,12,0,2,1,2,0,0,0
732,Fontaine-Notre-Dame,8,7,1,0,0,0,0,0,0,0
733,Fontaine-Uterte,0,0,0,0,0,0,0,0,0,0
734,Fontenelle,7,5,2,0,0,0,0,0,0,0
735,Fontenelle-en-Brie,13,9,2,1,1,0,0,0,0,0
736,Fontenoy,24,22,1,1,0,0,0,0,0,0
737,Foreste,3,3,0,0,0,0,0,0,0,0
738,Fossoy,24,15,6,2,0,1,0,0,0,0
739,Fourdrain,19,13,2,1,1,2,0,0,0,0
740,Francilly-Selency,17,9,8,0,0,0,0,0,0,0
741,Franqueville,3,3,0,0,0,0,0,0,0,0
742,Fresnes-en-Tardenois,14,9,4,0,1,0,0,0,0,0
743,Fresnes,5,5,0,0,0,0,0,0,0,0
744,Fresnoy-le-Grand,103,63,22,5,3,6,2,1,0,1
745,Fressancourt,4,4,0,0,0,0,0,0,0,0
746,Frières-Faillouël,15,9,5,1,0,0,0,0,0,0
747,Froidestrées,5,5,0,0,0,0,0,0,0,0
748,Froidmont-Cohartille,14,11,2,0,1,0,0,0,0,0
749,Gandelu,10,8,1,1,0,0,0,0,0,0
750,Gauchy,211,108,48,17,14,14,4,4,2,0
751,Gercy,4,4,0,0,0,0,0,0,0,0
752,Gergny,4,3,1,0,0,0,0,0,0,0
753,Germaine,3,3,0,0,0,0,0,0,0,0
754,Gernicourt,4,3,1,0,0,0,0,0,0,0
755,Gibercourt,0,0,0,0,0,0,0,0,0,0
756,Gizy,26,17,4,3,1,1,0,0,0,0
757,Gland,21,18,1,1,1,0,0,0,0,0
758,Glennes,3,2,1,0,0,0,0,0,0,0
759,Goudelancourt-lès-Berrieux,3,2,1,0,0,0,0,0,0,0
760,Goudelancourt-lès-Pierrepont,4,3,1,0,0,0,0,0,0,0
761,Goussancourt,4,4,0,0,0,0,0,0,0,0
762,Gouy,26,23,3,0,0,0,0,0,0,0
763,Grandlup-et-Fay,7,5,2,0,0,0,0,0,0,0
764,Grandrieux,2,2,0,0,0,0,0,0,0,0
765,Gricourt,24,18,4,2,0,0,0,0,0,0
766,Grisolles,9,5,1,1,1,1,0,0,0,0
767,Gronard,2,1,1,0,0,0,0,0,0,0
768,Grougis,7,7,0,0,0,0,0,0,0,0
769,Grugies,22,18,1,0,3,0,0,0,0,0
770,Guignicourt,107,57,34,6,4,5,0,1,0,0
771,Guise,284,154,82,17,14,11,5,0,1,0
772,Guivry,8,6,2,0,0,0,0,0,0,0
773,Guny,21,14,3,3,0,1,0,0,0,0
774,Guyencourt,10,7,3,0,0,0,0,0,0,0
775,Hannapes,4,2,1,0,0,1,0,0,0,0
776,Happencourt,1,1,0,0,0,0,0,0,0,0
777,Haramont,18,14,3,1,0,0,0,0,0,0
778,Harcigny,4,3,1,0,0,0,0,0,0,0
779,Hargicourt,9,4,5,0,0,0,0,0,0,0
780,Harly,36,18,10,4,2,2,0,0,0,0
781,Hartennes-et-Taux,24,17,3,0,3,1,0,0,0,0
782,Hary,10,7,1,1,0,0,1,0,0,0
783,Lehaucourt,21,18,2,0,1,0,0,0,0,0
784,Hautevesnes,7,6,0,0,0,1,0,0,0,0
785,Hauteville,4,4,0,0,0,0,0,0,0,0
786,Haution,4,3,1,0,0,0,0,0,0,0
787,La Hérie,6,6,0,0,0,0,0,0,0,0
788,Le Hérie-la-Viéville,3,3,0,0,0,0,0,0,0,0
789,Hinacourt,2,2,0,0,0,0,0,0,0,0
790,Hirson,394,206,121,28,19,16,2,1,1,0
791,Holnon,57,34,11,1,6,4,1,0,0,0
792,Homblières,53,43,6,1,2,0,0,1,0,0
793,Houry,2,2,0,0,0,0,0,0,0,0
794,Housset,1,1,0,0,0,0,0,0,0,0
795,Iron,8,7,1,0,0,0,0,0,0,0
796,Itancourt,34,19,7,4,2,0,0,0,2,0
797,Iviers,8,4,3,0,1,0,0,0,0,0
798,Jaulgonne,40,29,10,1,0,0,0,0,0,0
799,Jeancourt,4,3,1,0,0,0,0,0,0,0
800,Jeantes,2,2,0,0,0,0,0,0,0,0
801,Joncourt,9,8,1,0,0,0,0,0,0,0
802,Jouaignes,4,3,1,0,0,0,0,0,0,0
803,Jumencourt,3,3,0,0,0,0,0,0,0,0
804,Jumigny,1,1,0,0,0,0,0,0,0,0
805,Jussy,39,21,14,0,3,0,0,1,0,0
806,Juvigny,5,4,0,0,1,0,0,0,0,0
807,Juvincourt-et-Damary,16,11,2,1,1,1,0,0,0,0
808,Laffaux,2,0,2,0,0,0,0,0,0,0
809,Laigny,10,7,3,0,0,0,0,0,0,0
810,Lanchy,3,3,0,0,0,0,0,0,0,0
811,Landifay-et-Bertaignemont,4,3,1,0,0,0,0,0,0,0
812,Landouzy-la-Cour,9,8,1,0,0,0,0,0,0,0
813,Landouzy-la-Ville,11,8,3,0,0,0,0,0,0,0
814,Landricourt,8,7,1,0,0,0,0,0,0,0
815,Laniscourt,6,3,2,1,0,0,0,0,0,0
816,Laon,1373,732,433,85,67,37,9,5,5,0
817,Lappion,7,5,2,0,0,0,0,0,0,0
818,Largny-sur-Automne,5,4,1,0,0,0,0,0,0,0
819,Latilly,9,5,4,0,0,0,0,0,0,0
820,Launoy,4,2,2,0,0,0,0,0,0,0
821,Laval-en-Laonnois,11,7,3,0,0,1,0,0,0,0
822,Lavaqueresse,0,0,0,0,0,0,0,0,0,0
823,Laversine,5,3,2,0,0,0,0,0,0,0
824,Lemé,8,6,2,0,0,0,0,0,0,0
825,Lempire,4,2,2,0,0,0,0,0,0,0
826,Lerzy,3,2,1,0,0,0,0,0,0,0
827,Leschelle,10,6,3,0,1,0,0,0,0,0
828,Lesdins,32,19,12,1,0,0,0,0,0,0
829,Lesges,0,0,0,0,0,0,0,0,0,0
830,Lesquielles-Saint-Germain,14,10,4,0,0,0,0,0,0,0
831,Leuilly-sous-Coucy,11,9,1,0,1,0,0,0,0,0
832,Leury,6,5,1,0,0,0,0,0,0,0
833,Leuze,3,2,1,0,0,0,0,0,0,0
834,Levergies,13,9,2,1,1,0,0,0,0,0
835,Lhuys,9,8,1,0,0,0,0,0,0,0
836,Licy-Clignon,0,0,0,0,0,0,0,0,0,0
837,Lierval,4,3,1,0,0,0,0,0,0,0
838,Liesse-Notre-Dame,36,21,13,1,0,0,1,0,0,0
839,Liez,4,3,1,0,0,0,0,0,0,0
840,Limé,10,9,1,0,0,0,0,0,0,0
841,Lislet,19,12,5,0,0,2,0,0,0,0
842,Lizy,5,3,2,0,0,0,0,0,0,0
843,Logny-lès-Aubenton,0,0,0,0,0,0,0,0,0,0
844,Longpont,10,5,3,1,1,0,0,0,0,0
845,Longueval-Barbonval,28,14,9,1,4,0,0,0,0,0
846,Lor,7,6,0,1,0,0,0,0,0,0
847,Louâtre,8,7,0,0,1,0,0,0,0,0
848,Loupeigne,1,1,0,0,0,0,0,0,0,0
849,Lucy-le-Bocage,6,4,1,1,0,0,0,0,0,0
850,Lugny,2,0,2,0,0,0,0,0,0,0
851,Luzoir,5,3,2,0,0,0,0,0,0,0
852,Ly-Fontaine,1,1,0,0,0,0,0,0,0,0
853,Maast-et-Violaine,5,4,1,0,0,0,0,0,0,0
854,Mâchecourt,1,0,1,0,0,0,0,0,0,0
855,Macogny,5,4,1,0,0,0,0,0,0,0
856,Macquigny,10,5,4,0,1,0,0,0,0,0
857,Magny-la-Fosse,2,0,1,0,0,1,0,0,0,0
858,Maissemy,8,6,1,1,0,0,0,0,0,0
859,Maizy,28,21,5,1,0,1,0,0,0,0
860,La Malmaison,10,8,2,0,0,0,0,0,0,0
861,Malzy,6,4,2,0,0,0,0,0,0,0
862,Manicamp,7,6,1,0,0,0,0,0,0,0
863,Marchais,6,3,1,0,1,0,1,0,0,0
864,Marchais-en-Brie,9,7,1,1,0,0,0,0,0,0
865,Marcy,11,6,4,0,0,1,0,0,0,0
866,Marcy-sous-Marle,2,2,0,0,0,0,0,0,0,0
867,Marest-Dampcourt,13,8,4,0,1,0,0,0,0,0
868,Mareuil-en-Dôle,7,7,0,0,0,0,0,0,0,0
869,Marfontaine,2,1,1,0,0,0,0,0,0,0
870,Margival,21,11,4,6,0,0,0,0,0,0
871,Marigny-en-Orxois,17,16,1,0,0,0,0,0,0,0
872,Marizy-Sainte-Geneviève,5,4,1,0,0,0,0,0,0,0
873,Marizy-Saint-Mard,1,0,0,1,0,0,0,0,0,0
874,Marle,119,62,36,7,7,4,1,1,1,0
875,Marly-Gomont,21,14,7,0,0,0,0,0,0,0
876,Martigny,11,8,2,1,0,0,0,0,0,0
877,Martigny-Courpierre,8,7,1,0,0,0,0,0,0,0
878,Mauregny-en-Haye,20,16,1,0,1,2,0,0,0,0
879,Mayot,4,3,1,0,0,0,0,0,0,0
880,Mennessis,10,9,1,0,0,0,0,0,0,0
881,Menneville,9,8,1,0,0,0,0,0,0,0
882,Mennevret,18,11,4,1,1,1,0,0,0,0
883,Mercin-et-Vaux,67,42,15,4,2,1,2,1,0,0
884,Merlieux-et-Fouquerolles,3,2,1,0,0,0,0,0,0,0
885,Merval,1,1,0,0,0,0,0,0,0,0
886,Mesbrecourt-Richecourt,12,11,1,0,0,0,0,0,0,0
887,Mesnil-Saint-Laurent,16,12,3,0,0,1,0,0,0,0
888,Meurival,1,1,0,0,0,0,0,0,0,0
889,Mézières-sur-Oise,21,15,5,1,0,0,0,0,0,0
890,Mézy-Moulins,12,8,4,0,0,0,0,0,0,0
891,Missy-aux-Bois,5,4,0,0,0,1,0,0,0,0
892,Missy-lès-Pierrepont,4,4,0,0,0,0,0,0,0,0
893,Missy-sur-Aisne,13,7,6,0,0,0,0,0,0,0
894,Molain,2,2,0,0,0,0,0,0,0,0
895,Molinchart,15,11,3,1,0,0,0,0,0,0
896,Monampteuil,7,5,2,0,0,0,0,0,0,0
897,Monceau-le-Neuf-et-Faucouzy,15,11,4,0,0,0,0,0,0,0
898,Monceau-lès-Leups,9,7,2,0,0,0,0,0,0,0
899,Monceau-le-Waast,5,3,1,0,1,0,0,0,0,0
900,Monceau-sur-Oise,7,5,2,0,0,0,0,0,0,0
901,Mondrepuis,27,19,7,0,0,1,0,0,0,0
902,Monnes,1,1,0,0,0,0,0,0,0,0
903,Mons-en-Laonnois,33,24,7,0,2,0,0,0,0,0
904,Montaigu,32,25,6,1,0,0,0,0,0,0
905,Montbavin,6,6,0,0,0,0,0,0,0,0
906,Montbrehain,21,17,4,0,0,0,0,0,0,0
907,Montchâlons,0,0,0,0,0,0,0,0,0,0
908,Montcornet,98,55,27,5,5,3,2,1,0,0
909,Mont-d'Origny,19,12,7,0,0,0,0,0,0,0
910,Montescourt-Lizerolles,34,25,6,2,0,0,1,0,0,0
911,Montfaucon,10,7,1,2,0,0,0,0,0,0
912,Montgobert,12,10,2,0,0,0,0,0,0,0
913,Montgru-Saint-Hilaire,3,1,0,0,0,1,1,0,0,0
914,Monthenault,8,6,2,0,0,0,0,0,0,0
915,Monthiers,12,9,1,1,0,1,0,0,0,0
916,Monthurel,3,2,1,0,0,0,0,0,0,0
917,Montigny-en-Arrouaise,5,3,0,2,0,0,0,0,0,0
918,Montigny-l'Allier,5,3,2,0,0,0,0,0,0,0
919,Montigny-le-Franc,3,0,3,0,0,0,0,0,0,0
920,Montigny-Lengrain,36,23,10,0,0,0,1,1,1,0
921,Montigny-lès-Condé,1,1,0,0,0,0,0,0,0,0
922,Montigny-sous-Marle,1,1,0,0,0,0,0,0,0,0
